"Class","Family","File","Line","Priority","Details","Snippet"
"PARAMETERIZED","SQLBindParameter","Lib_Network\s_COdbcSupervisor.cpp","544","-","bound-parameter mechanism","Print( _T(""ERROR:SQLBindParameter"") );"
"VULNERABLE","printf","Lib_Network\s_COdbcSupervisor.cpp","585","HIGH","SELECT %s FROM PetInfo where (PetNum=%d And PetCha | exec:Y;esc:N | interp:%s-family","_snprintf( szTemp, 128, ""SELECT %s FROM PetInfo where (PetNum=%d And PetChaNum=%d)"", objName, nPetNum, nChaNum );"
"VULNERABLE","printf","Lib_Network\s_COdbcSupervisor.cpp","657","HIGH","SELECT %s FROM VehicleInfo where (VehicleNum=%d) A | exec:Y;esc:N | interp:%s-family","_snprintf( szTemp, 128, ""SELECT %s FROM VehicleInfo where (VehicleNum=%d) And (VehicleChaNum=%d)"", objName, nVehicleNum,"
"VULNERABLE","printf","Lib_Network\s_COdbcSupervisor.cpp","728","HIGH","SELECT %s FROM ChaInfo where (ChaNum=%d) | exec:Y;esc:N | interp:%s-family","_snprintf( szTemp, 128, ""SELECT %s FROM ChaInfo where (ChaNum=%d)"", objName, nChaNum );"
"PARAMETERIZED","SQLBindParameter","Lib_Network\s_COdbcSupervisor.cpp","859","-","bound-parameter mechanism","sReturn = ::SQLBindParameter(pConn->hStmt,"
"PARAMETERIZED","SQLBindParameter","Lib_Network\s_COdbcSupervisor.cpp","926","-","bound-parameter mechanism","sReturn = ::SQLBindParameter(pConn->hStmt,"
"DEAD","concat/stream","Lib_Network\s_COdbcSupervisor.cpp","581","-","commented-out / in /* */ block","//strTemp << _T(""SELECT "" << objName << "" FROM PetInfo WHERE (PetNum="" <<  nPetNum << "")"");"
"DEAD","concat/stream","Lib_Network\s_COdbcSupervisor.cpp","653","-","commented-out / in /* */ block","//strTemp << _T(""SELECT "" << objName << "" FROM PetInfo WHERE (PetNum="" <<  nPetNum << "")"");"
"DEAD","concat/stream","Lib_Network\s_COdbcSupervisor.cpp","724","-","commented-out / in /* */ block","//strTemp << _T(""SELECT "" << objName << "" FROM ChaInfo where (ChaNum="" <<  nChaNum << "")"");"
"PARAMETERIZED","bind-call-3arg","Lib_Network\s_COdbcSupervisor.h","153","-","bound-parameter mechanism","int ExecuteSpInt( const TCHAR * szSP, const SP_PARAM * pParams, int nParamCount );"
"FALSE_POSITIVE","printf","Lib_Network\s_COdbcUser.cpp","31","-","numeric-only dynamic SQL (not injectable): SELECT ChatBlockDate FROM DaumUserInfo WITH (NOLOC | exec:Y;esc:N","_snprintf( szTemp, 128, ""SELECT ChatBlockDate FROM DaumUserInfo WITH (NOLOCK) WHERE UserNum=%d"", nUserNum );"
"FALSE_POSITIVE","printf","Lib_Network\s_COdbcUser.cpp","34","-","numeric-only dynamic SQL (not injectable): SELECT ChatBlockDate FROM JapanUserInfo WITH (NOLO | exec:Y;esc:N","_snprintf( szTemp, 128, ""SELECT ChatBlockDate FROM JapanUserInfo WITH (NOLOCK) WHERE UserNum=%d"", nUserNum );"
"FALSE_POSITIVE","printf","Lib_Network\s_COdbcUser.cpp","40","-","numeric-only dynamic SQL (not injectable): SELECT ChatBlockDate FROM TerraUserInfo WITH (NOLO | exec:Y;esc:N","_snprintf( szTemp, 128, ""SELECT ChatBlockDate FROM TerraUserInfo WITH (NOLOCK) WHERE UserNum=%d"", nUserNum );"
"FALSE_POSITIVE","printf","Lib_Network\s_COdbcUser.cpp","46","-","numeric-only dynamic SQL (not injectable): SELECT ChatBlockDate FROM TerraUserInfo WITH (NOLO | exec:Y;esc:N","_snprintf( szTemp, 128, ""SELECT ChatBlockDate FROM TerraUserInfo WITH (NOLOCK) WHERE UserNum=%d"", nUserNum );"
"FALSE_POSITIVE","printf","Lib_Network\s_COdbcUser.cpp","52","-","numeric-only dynamic SQL (not injectable): SELECT ChatBlockDate FROM UserInfo WITH (NOLOCK) W | exec:Y;esc:N","_snprintf( szTemp, 128, ""SELECT ChatBlockDate FROM UserInfo WITH (NOLOCK) WHERE UserNum=%d"", nUserNum );"
"FALSE_POSITIVE","printf","Lib_Network\s_COdbcUser.cpp","58","-","numeric-only dynamic SQL (not injectable): SELECT ChatBlockDate FROM GspUserInfo WITH (NOLOCK | exec:Y;esc:N","_snprintf( szTemp, 128, ""SELECT ChatBlockDate FROM GspUserInfo WITH (NOLOCK) WHERE UserNum=%d"", nUserNum );"
"FALSE_POSITIVE","printf","Lib_Network\s_COdbcUser.cpp","61","-","numeric-only dynamic SQL (not injectable): SELECT ChatBlockDate FROM GSUserInfo WITH (NOLOCK) | exec:Y;esc:N","_snprintf( szTemp, 128, ""SELECT ChatBlockDate FROM GSUserInfo WITH (NOLOCK) WHERE UserNum=%d"", nUserNum );"
"FALSE_POSITIVE","printf","Lib_Network\s_COdbcUser.cpp","67","-","numeric-only dynamic SQL (not injectable): SELECT ChatBlockDate FROM UserInfo WITH (NOLOCK) W | exec:Y;esc:N","_snprintf( szTemp, 128, ""SELECT ChatBlockDate FROM UserInfo WITH (NOLOCK) WHERE UserNum=%d"", nUserNum );"
"VULNERABLE","printf","Lib_Network\s_COdbcUser.cpp","143","MEDIUM(no-exec-in-window)","UPDATE DaumUserInfo WITH (UPDLOCK) SET ChatBlockDa | exec:N;esc:N | interp:%s-family","_snprintf( szTemp, 256, ""UPDATE DaumUserInfo WITH (UPDLOCK) SET ChatBlockDate='%s' WHERE UserNum=%d"", strTime.GetString("
"VULNERABLE","printf","Lib_Network\s_COdbcUser.cpp","148","MEDIUM(no-exec-in-window)","UPDATE JapanUserInfo WITH (UPDLOCK) SET ChatBlockD | exec:N;esc:N | interp:%s-family","_snprintf( szTemp, 256, ""UPDATE JapanUserInfo WITH (UPDLOCK) SET ChatBlockDate='%s' WHERE UserNum=%d"", strTime.GetString"
"VULNERABLE","printf","Lib_Network\s_COdbcUser.cpp","155","HIGH","UPDATE TerraUserInfo WITH (UPDLOCK) SET ChatBlockD | exec:Y;esc:N | interp:%s-family","_snprintf( szTemp, 256, ""UPDATE TerraUserInfo WITH (UPDLOCK) SET ChatBlockDate='%s' WHERE UserNum=%d"", strTime.GetString"
"VULNERABLE","printf","Lib_Network\s_COdbcUser.cpp","162","HIGH","UPDATE TerraUserInfo WITH (UPDLOCK) SET ChatBlockD | exec:Y;esc:N | interp:%s-family","_snprintf( szTemp, 256, ""UPDATE TerraUserInfo WITH (UPDLOCK) SET ChatBlockDate='%s' WHERE UserNum=%d"", strTime.GetString"
"VULNERABLE","printf","Lib_Network\s_COdbcUser.cpp","169","HIGH","UPDATE UserInfo WITH (UPDLOCK) SET ChatBlockDate=' | exec:Y;esc:N | interp:%s-family","_snprintf( szTemp, 256, ""UPDATE UserInfo WITH (UPDLOCK) SET ChatBlockDate='%s' WHERE UserNum=%d"", strTime.GetString(), n"
"VULNERABLE","printf","Lib_Network\s_COdbcUser.cpp","176","HIGH","UPDATE GspUserInfo WITH (UPDLOCK) SET ChatBlockDat | exec:Y;esc:N | interp:%s-family","_snprintf( szTemp, 256, ""UPDATE GspUserInfo WITH (UPDLOCK) SET ChatBlockDate='%s' WHERE UserNum=%d"", strTime.GetString()"
"VULNERABLE","printf","Lib_Network\s_COdbcUser.cpp","183","HIGH","UPDATE GSUserInfo WITH (UPDLOCK) SET ChatBlockDate | exec:Y;esc:N | interp:%s-family","_snprintf( szTemp, 256, ""UPDATE GSUserInfo WITH (UPDLOCK) SET ChatBlockDate='%s' WHERE UserNum=%d"", strTime.GetString(),"
"VULNERABLE","printf","Lib_Network\s_COdbcUser.cpp","190","HIGH","UPDATE UserInfo WITH (UPDLOCK) SET ChatBlockDate=' | exec:Y;esc:N | interp:%s-family","_snprintf( szTemp, 256, ""UPDATE UserInfo WITH (UPDLOCK) SET ChatBlockDate='%s' WHERE UserNum=%d"", strTime.GetString(), n"
"FALSE_POSITIVE","printf","Lib_Network\s_COdbcUser.cpp","220","-","numeric-only dynamic SQL (not injectable): SELECT PremiumDate FROM DaumUserInfo WITH (NOLOCK) | exec:N;esc:N","_snprintf( szTemp, 128, ""SELECT PremiumDate FROM DaumUserInfo WITH (NOLOCK) WHERE UserNum=%d"", nUserNum );"
"FALSE_POSITIVE","printf","Lib_Network\s_COdbcUser.cpp","226","-","numeric-only dynamic SQL (not injectable): SELECT PremiumDate FROM TerraUserInfo WITH (NOLOCK | exec:Y;esc:N","_snprintf( szTemp, 128, ""SELECT PremiumDate FROM TerraUserInfo WITH (NOLOCK) WHERE UserNum=%d"", nUserNum );"
"FALSE_POSITIVE","printf","Lib_Network\s_COdbcUser.cpp","232","-","numeric-only dynamic SQL (not injectable): SELECT PremiumDate FROM TerraUserInfo WITH (NOLOCK | exec:Y;esc:N","_snprintf( szTemp, 128, ""SELECT PremiumDate FROM TerraUserInfo WITH (NOLOCK) WHERE UserNum=%d"", nUserNum );"
"FALSE_POSITIVE","printf","Lib_Network\s_COdbcUser.cpp","237","-","numeric-only dynamic SQL (not injectable): SELECT PremiumDate FROM JapanUserInfo WITH (NOLOCK | exec:Y;esc:N","_snprintf( szTemp, 128, ""SELECT PremiumDate FROM JapanUserInfo WITH (NOLOCK) WHERE UserNum=%d"", nUserNum );"
"FALSE_POSITIVE","printf","Lib_Network\s_COdbcUser.cpp","243","-","numeric-only dynamic SQL (not injectable): SELECT PremiumDate FROM UserInfo WITH (NOLOCK) WHE | exec:Y;esc:N","_snprintf( szTemp, 128, ""SELECT PremiumDate FROM UserInfo WITH (NOLOCK) WHERE UserNum=%d"", nUserNum );"
"FALSE_POSITIVE","printf","Lib_Network\s_COdbcUser.cpp","249","-","numeric-only dynamic SQL (not injectable): SELECT PremiumDate FROM GspUserInfo WITH (NOLOCK)  | exec:Y;esc:N","_snprintf( szTemp, 128, ""SELECT PremiumDate FROM GspUserInfo WITH (NOLOCK) WHERE UserNum=%d"", nUserNum );"
"FALSE_POSITIVE","printf","Lib_Network\s_COdbcUser.cpp","255","-","numeric-only dynamic SQL (not injectable): SELECT PremiumDate FROM GSUserInfo WITH (NOLOCK) W | exec:Y;esc:N","_snprintf( szTemp, 128, ""SELECT PremiumDate FROM GSUserInfo WITH (NOLOCK) WHERE UserNum=%d"", nUserNum );"
"FALSE_POSITIVE","printf","Lib_Network\s_COdbcUser.cpp","261","-","numeric-only dynamic SQL (not injectable): SELECT PremiumDate FROM UserInfo WITH (NOLOCK) WHE | exec:Y;esc:N","_snprintf( szTemp, 128, ""SELECT PremiumDate FROM UserInfo WITH (NOLOCK) WHERE UserNum=%d"", nUserNum );"
"VULNERABLE","printf","Lib_Network\s_COdbcUser.cpp","340","MEDIUM(no-exec-in-window)","UPDATE DaumUserInfo SET PremiumDate='%s' WHERE Use | exec:N;esc:N | interp:%s-family","_snprintf( szTemp, 256, ""UPDATE DaumUserInfo SET PremiumDate='%s' WHERE UserNum=%d"", strTime.GetString(), nUserNum );"
"VULNERABLE","printf","Lib_Network\s_COdbcUser.cpp","345","MEDIUM(no-exec-in-window)","UPDATE JapanUserInfo SET PremiumDate='%s' WHERE Us | exec:N;esc:N | interp:%s-family","_snprintf( szTemp, 256, ""UPDATE JapanUserInfo SET PremiumDate='%s' WHERE UserNum=%d"", strTime.GetString(), nUserNum );"
"VULNERABLE","printf","Lib_Network\s_COdbcUser.cpp","352","HIGH","UPDATE TerraUserInfo SET PremiumDate='%s' WHERE Us | exec:Y;esc:N | interp:%s-family","_snprintf( szTemp, 256, ""UPDATE TerraUserInfo SET PremiumDate='%s' WHERE UserNum=%d"", strTime.GetString(), nUserNum );"
"VULNERABLE","printf","Lib_Network\s_COdbcUser.cpp","359","HIGH","UPDATE TerraUserInfo SET PremiumDate='%s' WHERE Us | exec:Y;esc:N | interp:%s-family","_snprintf( szTemp, 256, ""UPDATE TerraUserInfo SET PremiumDate='%s' WHERE UserNum=%d"", strTime.GetString(), nUserNum );"
"VULNERABLE","printf","Lib_Network\s_COdbcUser.cpp","366","HIGH","UPDATE UserInfo SET PremiumDate='%s' WHERE UserNum | exec:Y;esc:N | interp:%s-family","_snprintf( szTemp, 256, ""UPDATE UserInfo SET PremiumDate='%s' WHERE UserNum=%d"", strTime.GetString(), nUserNum );"
"VULNERABLE","printf","Lib_Network\s_COdbcUser.cpp","373","HIGH","UPDATE GspUserInfo SET PremiumDate='%s' WHERE User | exec:Y;esc:N | interp:%s-family","_snprintf( szTemp, 256, ""UPDATE GspUserInfo SET PremiumDate='%s' WHERE UserNum=%d"", strTime.GetString(), nUserNum );"
"VULNERABLE","printf","Lib_Network\s_COdbcUser.cpp","380","HIGH","UPDATE GSUserInfo SET PremiumDate='%s' WHERE UserN | exec:Y;esc:N | interp:%s-family","_snprintf( szTemp, 256, ""UPDATE GSUserInfo SET PremiumDate='%s' WHERE UserNum=%d"", strTime.GetString(), nUserNum );"
"VULNERABLE","printf","Lib_Network\s_COdbcUser.cpp","387","HIGH","UPDATE UserInfo SET PremiumDate='%s' WHERE UserNum | exec:Y;esc:N | interp:%s-family","_snprintf( szTemp, 256, ""UPDATE UserInfo SET PremiumDate='%s' WHERE UserNum=%d"", strTime.GetString(), nUserNum );"
"PARAMETERIZED","printf","Lib_Network\s_COdbcUser.cpp","420","-","placeholder stmt: {call daum_user_gettype(%d, ?)} | exec:N;esc:N","_snprintf( szTemp, 128, ""{call daum_user_gettype(%d, ?)}"", nUserNum );"
"PARAMETERIZED","printf","Lib_Network\s_COdbcUser.cpp","425","-","placeholder stmt: {call Japan_user_gettype(%d, ?)} | exec:N;esc:N","_snprintf( szTemp, 128, ""{call Japan_user_gettype(%d, ?)}"", nUserNum );"
"PARAMETERIZED","printf","Lib_Network\s_COdbcUser.cpp","432","-","placeholder stmt: {call terra_user_gettype(%d, ?)} | exec:Y;esc:N","_snprintf( szTemp, 128, ""{call terra_user_gettype(%d, ?)}"", nUserNum );"
"PARAMETERIZED","printf","Lib_Network\s_COdbcUser.cpp","439","-","placeholder stmt: {call terra_user_gettype(%d, ?)} | exec:Y;esc:N","_snprintf( szTemp, 128, ""{call terra_user_gettype(%d, ?)}"", nUserNum );"
"PARAMETERIZED","printf","Lib_Network\s_COdbcUser.cpp","446","-","placeholder stmt: {call user_gettype(%d, ?)} | exec:Y;esc:N","_snprintf( szTemp, 128, ""{call user_gettype(%d, ?)}"", nUserNum );"
"PARAMETERIZED","printf","Lib_Network\s_COdbcUser.cpp","453","-","placeholder stmt: {call gsp_user_gettype(%d, ?)} | exec:Y;esc:N","_snprintf( szTemp, 128, ""{call gsp_user_gettype(%d, ?)}"", nUserNum );"
"PARAMETERIZED","printf","Lib_Network\s_COdbcUser.cpp","460","-","placeholder stmt: {call GS_user_gettype(%d, ?)} | exec:Y;esc:N","_snprintf( szTemp, 128, ""{call GS_user_gettype(%d, ?)}"", nUserNum );"
"PARAMETERIZED","printf","Lib_Network\s_COdbcUser.cpp","467","-","placeholder stmt: {call user_gettype(%d, ?)} | exec:Y;esc:N","_snprintf( szTemp, 128, ""{call user_gettype(%d, ?)}"", nUserNum );"
"PARAMETERIZED","printf","Lib_Network\s_COdbcUser.cpp","495","-","placeholder stmt: {call daum_user_cha_remain(%d, ?)} | exec:N;esc:N","_snprintf( szTemp, 128, ""{call daum_user_cha_remain(%d, ?)}"", nUserNum );"
"PARAMETERIZED","printf","Lib_Network\s_COdbcUser.cpp","500","-","placeholder stmt: {call Japan_user_cha_remain(%d, ?)} | exec:N;esc:N","_snprintf( szTemp, 128, ""{call Japan_user_cha_remain(%d, ?)}"", nUserNum );"
"PARAMETERIZED","printf","Lib_Network\s_COdbcUser.cpp","507","-","placeholder stmt: {call terra_user_cha_remain(%d, ?)} | exec:Y;esc:N","_snprintf( szTemp, 128, ""{call terra_user_cha_remain(%d, ?)}"", nUserNum );"
"PARAMETERIZED","printf","Lib_Network\s_COdbcUser.cpp","514","-","placeholder stmt: {call terra_user_cha_remain(%d, ?)} | exec:Y;esc:N","_snprintf( szTemp, 128, ""{call terra_user_cha_remain(%d, ?)}"", nUserNum );"
"PARAMETERIZED","printf","Lib_Network\s_COdbcUser.cpp","521","-","placeholder stmt: {call user_cha_remain(%d, ?)} | exec:Y;esc:N","_snprintf( szTemp, 128, ""{call user_cha_remain(%d, ?)}"", nUserNum );"
"PARAMETERIZED","printf","Lib_Network\s_COdbcUser.cpp","528","-","placeholder stmt: {call gsp_user_cha_remain(%d, ?)} | exec:Y;esc:N","_snprintf( szTemp, 128, ""{call gsp_user_cha_remain(%d, ?)}"", nUserNum );"
"PARAMETERIZED","printf","Lib_Network\s_COdbcUser.cpp","535","-","placeholder stmt: {call GS_user_cha_remain(%d, ?)} | exec:Y;esc:N","_snprintf( szTemp, 128, ""{call GS_user_cha_remain(%d, ?)}"", nUserNum );"
"PARAMETERIZED","printf","Lib_Network\s_COdbcUser.cpp","542","-","placeholder stmt: {call user_cha_remain(%d, ?)} | exec:Y;esc:N","_snprintf( szTemp, 128, ""{call user_cha_remain(%d, ?)}"", nUserNum );"
"PARAMETERIZED","printf","Lib_Network\s_COdbcUser.cpp","574","-","placeholder stmt: {call daum_user_cha_test_remain(%d, ?)} | exec:Y;esc:N","_snprintf( szTemp, 128, ""{call daum_user_cha_test_remain(%d, ?)}"", nUserNum );"
"PARAMETERIZED","printf","Lib_Network\s_COdbcUser.cpp","579","-","placeholder stmt: {call Japan_user_cha_test_remain(%d, ?)} | exec:Y;esc:N","_snprintf( szTemp, 128, ""{call Japan_user_cha_test_remain(%d, ?)}"", nUserNum );"
"PARAMETERIZED","printf","Lib_Network\s_COdbcUser.cpp","586","-","placeholder stmt: {call terra_user_cha_test_remain(%d, ?)} | exec:Y;esc:N","_snprintf( szTemp, 128, ""{call terra_user_cha_test_remain(%d, ?)}"", nUserNum );"
"PARAMETERIZED","printf","Lib_Network\s_COdbcUser.cpp","593","-","placeholder stmt: {call terra_user_cha_test_remain(%d, ?)} | exec:Y;esc:N","_snprintf( szTemp, 128, ""{call terra_user_cha_test_remain(%d, ?)}"", nUserNum );"
"PARAMETERIZED","printf","Lib_Network\s_COdbcUser.cpp","600","-","placeholder stmt: {call gsp_user_cha_test_remain(%d, ?)} | exec:Y;esc:N","_snprintf( szTemp, 128, ""{call gsp_user_cha_test_remain(%d, ?)}"", nUserNum );"
"PARAMETERIZED","printf","Lib_Network\s_COdbcUser.cpp","607","-","placeholder stmt: {call user_cha_test_remain(%d, ?)} | exec:Y;esc:N","_snprintf( szTemp, 128, ""{call user_cha_test_remain(%d, ?)}"", nUserNum );"
"VULNERABLE","printf","Lib_Network\s_COdbcUser.cpp","656","MEDIUM(no-exec-in-window)","{call daum_user_logout('%s',%d,%d,%d,%d,%d)} | exec:N;esc:N | interp:%s-family","_snprintf( szTemp, 256, ""{call daum_user_logout('%s',%d,%d,%d,%d,%d)}"", szUsrID, nUsrNum, nGameTime, nChaNum, nSvrGrp, n"
"VULNERABLE","printf","Lib_Network\s_COdbcUser.cpp","661","MEDIUM(no-exec-in-window)","{call user_logout('%s',%d,%d,%d,%d,%d,%d,%d)} | exec:N;esc:N | interp:%s-family","_snprintf( szTemp, 256, ""{call user_logout('%s',%d,%d,%d,%d,%d,%d,%d)}"", szUsrID, nUsrNum, nGameTime, nChaNum, nSvrGrp, "
"VULNERABLE","printf","Lib_Network\s_COdbcUser.cpp","667","MEDIUM(no-exec-in-window)","{call Japan_user_logout('%s',%d,%d,%d,%d,%d)} | exec:N;esc:N | interp:%s-family","_snprintf( szTemp, 256, ""{call Japan_user_logout('%s',%d,%d,%d,%d,%d)}"", szUsrID, nUsrNum, nGameTime, nChaNum, nSvrGrp, "
"VULNERABLE","printf","Lib_Network\s_COdbcUser.cpp","679","MEDIUM(no-exec-in-window)","{call terra_user_logout('%s',%d,%d,%d,%d,%d,%d,%d) | exec:N;esc:N | interp:%s-family","_snprintf( szTemp, 256, ""{call terra_user_logout('%s',%d,%d,%d,%d,%d,%d,%d)}"", szUsrID, nUsrNum, nGameTime, nChaNum, nSv"
"VULNERABLE","printf","Lib_Network\s_COdbcUser.cpp","681","MEDIUM(no-exec-in-window)","{call terra_user_logout('%s',%d,%d,%d,%d,%d)} | exec:N;esc:N | interp:%s-family","_snprintf( szTemp, 256, ""{call terra_user_logout('%s',%d,%d,%d,%d,%d)}"", szUsrID, nUsrNum, nGameTime, nChaNum, nSvrGrp, "
"VULNERABLE","printf","Lib_Network\s_COdbcUser.cpp","693","MEDIUM(no-exec-in-window)","{call terra_user_logout('%s',%d,%d,%d,%d,%d)} | exec:N;esc:N | interp:%s-family","_snprintf( szTemp, 256, ""{call terra_user_logout('%s',%d,%d,%d,%d,%d)}"", szUsrID, nUsrNum, nGameTime, nChaNum, nSvrGrp, "
"VULNERABLE","printf","Lib_Network\s_COdbcUser.cpp","704","HIGH","{call user_logout('%s',%d,%d,%d,%d,%d)} | exec:Y;esc:N | interp:%s-family","_snprintf( szTemp, 256, ""{call user_logout('%s',%d,%d,%d,%d,%d)}"", szUsrID, nUsrNum, nGameTime, nChaNum, nSvrGrp, nSvrNu"
"VULNERABLE","printf","Lib_Network\s_COdbcUser.cpp","715","HIGH","{call gsp_user_logout('%s',%d,%d,%d,%d,%d)} | exec:Y;esc:N | interp:%s-family","_snprintf( szTemp, 256, ""{call gsp_user_logout('%s',%d,%d,%d,%d,%d)}"", szUsrID, nUsrNum, nGameTime, nChaNum, nSvrGrp, nS"
"VULNERABLE","printf","Lib_Network\s_COdbcUser.cpp","726","HIGH","{call GS_user_logout('%s',%d,%d,%d,%d,%d)} | exec:Y;esc:N | interp:%s-family","_snprintf( szTemp, 256, ""{call GS_user_logout('%s',%d,%d,%d,%d,%d)}"", szUsrID, nUsrNum, nGameTime, nChaNum, nSvrGrp, nSv"
"VULNERABLE","printf","Lib_Network\s_COdbcUser.cpp","737","HIGH","{call user_logout('%s',%d,%d,%d,%d,%d)} | exec:Y;esc:N | interp:%s-family","_snprintf( szTemp, 256, ""{call user_logout('%s',%d,%d,%d,%d,%d)}"", szUsrID, nUsrNum, nGameTime, nChaNum, nSvrGrp, nSvrNu"
"VULNERABLE","printf","Lib_Network\s_COdbcUser.cpp","765","MEDIUM(no-exec-in-window)","{call Daum_UserLogoutSimple('%s')} | exec:N;esc:N | interp:%s-family","_snprintf( szTemp, 128, ""{call Daum_UserLogoutSimple('%s')}"", szUsrID );"
"VULNERABLE","printf","Lib_Network\s_COdbcUser.cpp","773","HIGH","{call Japan_UserLogoutSimple('%s')} | exec:Y;esc:N | interp:%s-family","_snprintf( szTemp, 128, ""{call Japan_UserLogoutSimple('%s')}"", szUsrID );"
"VULNERABLE","printf","Lib_Network\s_COdbcUser.cpp","779","HIGH","{call Terra_UserLogoutSimple('%s')} | exec:Y;esc:N | interp:%s-family","_snprintf( szTemp, 128, ""{call Terra_UserLogoutSimple('%s')}"", szUsrID );"
"VULNERABLE","printf","Lib_Network\s_COdbcUser.cpp","785","HIGH","{call Terra_UserLogoutSimple('%s')} | exec:Y;esc:N | interp:%s-family","_snprintf( szTemp, 128, ""{call Terra_UserLogoutSimple('%s')}"", szUsrID );"
"VULNERABLE","printf","Lib_Network\s_COdbcUser.cpp","791","HIGH","{call UserLogoutSimple('%s')} | exec:Y;esc:N | interp:%s-family","_snprintf( szTemp, 128, ""{call UserLogoutSimple('%s')}"", szUsrID );"
"VULNERABLE","printf","Lib_Network\s_COdbcUser.cpp","797","HIGH","{call Gsp_UserLogoutSimple('%s')} | exec:Y;esc:N | interp:%s-family","_snprintf( szTemp, 128, ""{call Gsp_UserLogoutSimple('%s')}"", szUsrID );"
"VULNERABLE","printf","Lib_Network\s_COdbcUser.cpp","803","HIGH","{call GS_UserLogoutSimple('%s')} | exec:Y;esc:N | interp:%s-family","_snprintf( szTemp, 128, ""{call GS_UserLogoutSimple('%s')}"", szUsrID );"
"VULNERABLE","printf","Lib_Network\s_COdbcUser.cpp","809","HIGH","{call UserLogoutSimple('%s')} | exec:Y;esc:N | interp:%s-family","_snprintf( szTemp, 128, ""{call UserLogoutSimple('%s')}"", szUsrID );"
"FALSE_POSITIVE","printf","Lib_Network\s_COdbcUser.cpp","837","-","numeric-only dynamic SQL (not injectable): {call Daum_UserLogoutSimple2(%d)} | exec:N;esc:N","_snprintf( szTemp, 128, ""{call Daum_UserLogoutSimple2(%d)}"", nUserNum );"
"FALSE_POSITIVE","printf","Lib_Network\s_COdbcUser.cpp","846","-","numeric-only dynamic SQL (not injectable): {call Japan_UserLogoutSimple2(%d)} | exec:N;esc:N","_snprintf( szTemp, 128, ""{call Japan_UserLogoutSimple2(%d)}"", nUserNum );"
"FALSE_POSITIVE","printf","Lib_Network\s_COdbcUser.cpp","853","-","numeric-only dynamic SQL (not injectable): {call Terra_UserLogoutSimple2(%d)} | exec:Y;esc:N","_snprintf( szTemp, 128, ""{call Terra_UserLogoutSimple2(%d)}"", nUserNum );"
